	n train	train time	train C	test C	train brier	test brier
72	2000	1.5	0.6748522036962601	0.6048459086830044	0.19498941377670612	0.21817210884844013
73	2000	1.55	0.6832608018180563	0.5934768018958921		
74	2000	1.59	0.7008652133843838	0.6121228440974037	0.15810192587591912	0.16675080849026322
75	2000	1.5	0.660115279415177	0.5925287380026315	0.19876367233322445	0.2188675571565519
76	2000	1.5	0.6788184391546032	0.5969334935241167	0.15594925782018315	0.16763900337840498
77	2000	1.5	0.6656243309298481	0.5930148490728242		
78	2000	1.5	0.6633173205230851	0.6049166157477596	0.1962410116730723	0.21703907871784706
79	2000	1.5	0.6632373622790929	0.6043073565397848	0.15802834703878868	0.1676535753017864
80	5000	7.19	0.6861096945726716	0.6317581959799499	0.19203851098303296	0.20570470962062484
81	5000	3.21	0.6567933617294441	0.6149484751726872		
82	5000	3.22	0.670531314852045	0.6185094597214259		
83	5000	3.22	0.6642115741662374	0.6060249489877989	0.09976389167638623	0.10286576221747697
84	5000	3.21	0.6654988355492975	0.6057939725762649	0.1973823789631624	0.2147533261302745
85	5000	3.21	0.6688304946039517	0.6094536524028912	0.19549675513549164	0.21270260563737925
86	5000	3.41	0.6908606673851323	0.618262574220322	0.17569117863028544	0.19025953673750662
87	5000	3.31	0.6794462304475717	0.6156081131643002	0.1239355585024405	0.13126520752422013
88	5000	3.21	0.6631495299006418	0.613155167242831	0.17482110829768777	0.18084308390039056
89	5000	3.2	0.6612699616150619	0.6095894688897754		
90	5000	3.2	0.6541940438363499	0.6059041577521753	0.14691173202259883	0.1516280472698434
91	5000	3.3	0.6843239898753164	0.6159475070751257	0.19081107539128692	0.21345230960649633
92	5000	3.2	0.668901959659355	0.6227377421937927	0.1960475599923576	0.21049782769854156
93	5000	3.3	0.6772996571722	0.6293152668926543	0.19369777358483625	0.20814218427369913
94	5000	3.2	0.6619724603672686	0.6080642585804497	0.2009913602491081	0.21539022287743517
95	5000	3.53	0.6996027281676276	0.6320480949454466	0.18029903292133645	0.19491002893574658
96	5000	3.31	0.6730925487384497	0.6185683822753887	0.12275349493216546	0.13087475424362022
97	5000	3.21	0.655768833325818	0.6091319352582546	0.19461424284468506	0.20354078550255905
98	5000	3.32	0.6903429625650965	0.6238060080971374	0.10996884350340845	0.11710466455849743
99	5000	3.39	0.656633401683206	0.610513669148681	0.20059433264423543	0.2136397397180236
