id	filename	md5	size	state
384256d6-8f86-4f00-8784-6571fdade21e	384256d6-8f86-4f00-8784-6571fdade21e/cb3c53f5-358f-4f94-99b2-9ee0960a6731.mirbase21.mirnas.quantification.txt	9fdf505fe8e64236ccc75bb92c344a2e	50267	validated
38b51b1c-6034-4c8e-9947-05bdbc567c79	38b51b1c-6034-4c8e-9947-05bdbc567c79/98df0056-ece7-44be-9ca7-ae1fd72dc3f4.mirbase21.mirnas.quantification.txt	e88bcf23f339aaa25e0e62d29eb316e6	50454	validated
39ca924f-b1fe-4475-8595-c8436c97c689	39ca924f-b1fe-4475-8595-c8436c97c689/576b3c0f-33b5-4938-8d32-1ba83763306f.mirbase21.mirnas.quantification.txt	6d73dc14e3f555506bd1b345a76e06f3	50246	validated
3a3cd590-873c-4cf2-9555-480f7d504c0c	3a3cd590-873c-4cf2-9555-480f7d504c0c/ee75de56-2141-4ff7-8e68-2aecfd15bb54.mirbase21.mirnas.quantification.txt	e9d894dc70e9012f4969596224e3f602	50352	validated
3a84b7f2-8c62-44c9-8970-030644db129b	3a84b7f2-8c62-44c9-8970-030644db129b/3f9fc9c4-1be8-4530-b51d-d78d8b4e1de1.mirbase21.mirnas.quantification.txt	9b585707fd20153ec8a8ff7596631d41	50507	validated
3c3a6106-cd82-4cb9-8c73-42b55a4f5c4d	3c3a6106-cd82-4cb9-8c73-42b55a4f5c4d/f851d770-cfd7-4f58-b4b9-29fb88e9eae3.mirbase21.mirnas.quantification.txt	e050cc05016dcd136ea40ed81cb6ccf8	50699	validated
3c8d7e92-0224-4975-830b-abd99d1d1dc9	3c8d7e92-0224-4975-830b-abd99d1d1dc9/693fd0a3-7cae-4ea3-9473-508e2a60b756.mirbase21.mirnas.quantification.txt	dc62cdb4f845c1b79575e1e0dc953a70	50518	validated
3cc0d6d3-d42e-4f79-8f2b-ff1437863bc3	3cc0d6d3-d42e-4f79-8f2b-ff1437863bc3/c2bd24e0-5612-4e33-af93-d99f4e080864.mirbase21.mirnas.quantification.txt	4ac97fe352dae1484741a2611cc1339a	50426	validated
3d07e6fd-d6a6-410e-b3b9-920d3cc4b936	3d07e6fd-d6a6-410e-b3b9-920d3cc4b936/9db9b7d7-67c9-4469-abe3-f6b5622f20d8.mirbase21.mirnas.quantification.txt	4e429d71bf953d3a7da02625b83f42f5	50337	validated
3db2c25b-4d9e-47e2-8c7f-5627ff9a07e7	3db2c25b-4d9e-47e2-8c7f-5627ff9a07e7/3c010b9d-d64b-4fdd-a096-fb9178955b07.mirbase21.mirnas.quantification.txt	fff81d343d83e80e58080a2d9b7c0b98	50354	validated
3f7f156d-98b2-436b-b3d5-c39b82cd7f24	3f7f156d-98b2-436b-b3d5-c39b82cd7f24/6a4fb0e5-b14b-472a-a2e6-d23abf91dbf3.mirbase21.mirnas.quantification.txt	789a14740e170b56c932ea6c8861c060	50318	validated
3fc48bdc-d08e-4ed2-aaeb-b5cb1acfbb30	3fc48bdc-d08e-4ed2-aaeb-b5cb1acfbb30/ce1278b0-a207-4cfa-849f-7a1ea1a8bdd5.mirbase21.mirnas.quantification.txt	88617a7b0bf0b1f82e68de35f4f204b0	50408	validated
3ff92757-e9d1-4fd6-9f33-87c866756207	3ff92757-e9d1-4fd6-9f33-87c866756207/0d56e0f8-e40b-4844-8da8-dc99b49c7943.mirbase21.mirnas.quantification.txt	8bb0bb54bb5eeccd23fd3a152058c73f	50537	validated
40179d46-6992-4153-a7bd-d227cf21714e	40179d46-6992-4153-a7bd-d227cf21714e/465487e0-3a0d-47dd-8136-08d103d05c39.mirbase21.mirnas.quantification.txt	1846d3d99eaa8f774be8e84eb28774dc	50441	validated
40af273e-fab7-4ab6-89c8-45ffb0eb30ff	40af273e-fab7-4ab6-89c8-45ffb0eb30ff/7ace6d11-c2c0-474e-8772-d41c369b55e6.mirbase21.mirnas.quantification.txt	fcdf21a962ba69ffb4969359c965184a	50476	validated
4101cf7b-3296-4914-b946-a3f117d07f9e	4101cf7b-3296-4914-b946-a3f117d07f9e/65f5a22b-67c2-40c3-8a90-3bee6ce99611.mirbase21.mirnas.quantification.txt	0e921f7d3679404ecf01ebeca953666b	50266	validated
41fd517a-3762-4b2a-ba40-569e51e26546	41fd517a-3762-4b2a-ba40-569e51e26546/055ad325-4ec0-4bc5-b91e-3ceca0ece3f6.mirbase21.mirnas.quantification.txt	2bc054d2d699f6f6b77617e2ee44e3ef	50552	validated
4332b4aa-8e9d-4fb8-beba-a4dd588e7ef6	4332b4aa-8e9d-4fb8-beba-a4dd588e7ef6/4790e0b5-505a-4900-baa6-c757ff1b17eb.mirbase21.mirnas.quantification.txt	88da03dca1ea7385d97d300bab5f5272	50426	validated
439c61cf-9ede-4276-8f51-0f22ebb5736e	439c61cf-9ede-4276-8f51-0f22ebb5736e/4b34d21d-987b-461d-b1b1-29ab12f23ca1.mirbase21.mirnas.quantification.txt	6a167a3627fb8cd9c0ef8bb11d07a331	50531	validated
439f7aca-b4ff-4f31-9d0a-4a39c7710a89	439f7aca-b4ff-4f31-9d0a-4a39c7710a89/99f648f1-8b56-493f-845d-30bb50a5e3dd.mirbase21.mirnas.quantification.txt	344abf88014ab52eadb5bcc9c4179cd1	50565	validated
43d8ebd2-ac5b-4a7e-b335-dcc5565f8cee	43d8ebd2-ac5b-4a7e-b335-dcc5565f8cee/808c244d-60ba-4726-9087-aadceb3cd027.mirbase21.mirnas.quantification.txt	45c77eb72aedc739204560019e265a70	50469	validated
43ea3c04-b048-44fd-b0af-b793c43a8507	43ea3c04-b048-44fd-b0af-b793c43a8507/8f9da7f4-5c1c-438e-bb5c-c7c7df152697.mirbase21.mirnas.quantification.txt	9781bddebbbce40fbd609edb83d4307c	50594	validated
45942f89-af7d-45c8-95a4-25b0e124b9dc	45942f89-af7d-45c8-95a4-25b0e124b9dc/4abe642e-d2c2-4034-9b8e-fe04d5e3d310.mirbase21.mirnas.quantification.txt	8d40bc29ffa26fa0a6d8a97495898676	50489	validated
45dcc9b2-0b54-49ae-9797-4c336dabccdb	45dcc9b2-0b54-49ae-9797-4c336dabccdb/e0eda762-3642-4b55-91c6-ca738ee8c128.mirbase21.mirnas.quantification.txt	40788afac399f559f2b8ef9297bcd280	50505	validated
4606b3cc-bb97-4324-8677-fe5a4ebcc5ba	4606b3cc-bb97-4324-8677-fe5a4ebcc5ba/ff9b599d-b119-4670-a785-3a8798960397.mirbase21.mirnas.quantification.txt	c5f7cfeb1510074711cf0a01b08a9228	50278	validated
465e4787-af4d-4260-a76a-a467b7b9458c	465e4787-af4d-4260-a76a-a467b7b9458c/982b9385-c439-4ed2-80a2-9cb4bbf7e198.mirbase21.mirnas.quantification.txt	bd02d17fecdc5fa0e25247ec47281faa	50436	validated
46fe3c5e-548f-4599-a589-0b6ef73a341d	46fe3c5e-548f-4599-a589-0b6ef73a341d/dcb91747-11b4-4091-8342-fa971c6fbc22.mirbase21.mirnas.quantification.txt	dd24a3d479e70fd738ee48b5104e1afc	50202	validated
47bf75bb-5d62-4223-a92d-893a51fac900	47bf75bb-5d62-4223-a92d-893a51fac900/61d00cce-5b4c-4048-82b0-69f4a646dbf0.mirbase21.mirnas.quantification.txt	16af27d8c7dd4267155a8c8896ea87b0	50469	validated
48401516-7649-4bea-b7d6-c8da7106c313	48401516-7649-4bea-b7d6-c8da7106c313/8a55f740-92a0-4f02-9f52-e5f82b2661fb.mirbase21.mirnas.quantification.txt	31ca82442b42294cbed30126905869f6	50537	validated
492324c9-7241-4dd6-b326-c0a28f07cdc6	492324c9-7241-4dd6-b326-c0a28f07cdc6/82bcec3a-5aeb-46e6-a680-eb63c013a927.mirbase21.mirnas.quantification.txt	e73d43e4a866611c73c1567b36369c5b	50279	validated
4936771a-52bf-49f4-8dcd-5ecbac38c963	4936771a-52bf-49f4-8dcd-5ecbac38c963/2923dc9c-0158-4e78-ab4c-dbe7e9ab22e5.mirbase21.mirnas.quantification.txt	9efb5bf19bb1ad959ab63b37bb38c28c	50691	validated
493c2800-d16e-4f3e-b87c-e99460ea757e	493c2800-d16e-4f3e-b87c-e99460ea757e/fae46710-5f02-4a1c-94dc-bda6099b583c.mirbase21.mirnas.quantification.txt	934f1c91cc654e96eb14d9a3d53275d5	50364	validated
49cdf31f-8126-4e09-9e3b-85b0499408ec	49cdf31f-8126-4e09-9e3b-85b0499408ec/635b70d3-87fe-404c-ba9a-90bc12b25930.mirbase21.mirnas.quantification.txt	f7dbcee9d22ab933fd70e35da9b89700	50553	validated
4a035fce-99dc-4149-8d1a-c694843ee9eb	4a035fce-99dc-4149-8d1a-c694843ee9eb/abae27d1-3413-4408-abb5-694be20cdd5c.mirbase21.mirnas.quantification.txt	06dad942294f1a2d711d901148159fad	50403	validated
4a95f332-31f7-4e0b-b31a-5139b8da374c	4a95f332-31f7-4e0b-b31a-5139b8da374c/26e90dce-af9a-4285-a877-02384b9f7dc1.mirbase21.mirnas.quantification.txt	6faa003f1b95b11b288a4019409e12c9	50171	validated
4ae7ddbd-6497-4120-b4f7-e70ea8e51e1b	4ae7ddbd-6497-4120-b4f7-e70ea8e51e1b/8e090d97-62fe-4515-9a41-61ed7fa8e611.mirbase21.mirnas.quantification.txt	3864e7bee32bdaa93adbbc5fee25ad9d	50482	validated
4b86a08c-48fa-4972-bee0-1f13c6c6ae94	4b86a08c-48fa-4972-bee0-1f13c6c6ae94/d9750240-1538-4c91-9ecb-85d43d0963b2.mirbase21.mirnas.quantification.txt	a15496164cd387c4ac54183cdd2bb2c0	50428	validated
4c8a0fb1-fdc8-4ab8-8de6-9ea346cdfae0	4c8a0fb1-fdc8-4ab8-8de6-9ea346cdfae0/34eb4142-588b-478c-814b-1eb72ab0ce4b.mirbase21.mirnas.quantification.txt	47a800fa9e4c12548621c33cc4adef47	50728	validated
4db59faa-5794-4b30-9633-7b239aa3fa5f	4db59faa-5794-4b30-9633-7b239aa3fa5f/cab1f527-21a2-4126-8c16-3e271936c12e.mirbase21.mirnas.quantification.txt	f0a08bae0de5d16337dcb77bb5f3e0c2	50442	validated
4e77b7ad-acbb-4609-aa49-c19add1ce9dd	4e77b7ad-acbb-4609-aa49-c19add1ce9dd/0a338036-75fc-44be-9839-054ae2471cd9.mirbase21.mirnas.quantification.txt	ddf66dd75e9f7ed0718316c700a094b4	50449	validated
4f5f6333-1ac7-47b7-9fe0-cafcf81df363	4f5f6333-1ac7-47b7-9fe0-cafcf81df363/b68bf068-459b-4d0d-979b-686b2957af4e.mirbase21.mirnas.quantification.txt	ca156238ce6fa23ee9f00d27bc29e15e	50574	validated
4f6a180d-07b1-4279-af81-a7c6e03c78e2	4f6a180d-07b1-4279-af81-a7c6e03c78e2/c3708708-74a0-4be4-b1cf-a1917bbcf671.mirbase21.mirnas.quantification.txt	450b2bae777b7ecdb92624b6f4dd270b	50479	validated
4fe47e11-5418-4f45-88c5-1417636404c3	4fe47e11-5418-4f45-88c5-1417636404c3/9ddbe935-c542-47da-af7d-3edd962e5884.mirbase21.mirnas.quantification.txt	3f57b7289375669c3f95006e1fe19aff	50436	validated
4ffabe2b-6d39-4a27-8eac-721344c41ef2	4ffabe2b-6d39-4a27-8eac-721344c41ef2/df8be839-b059-4e72-a608-2107ea228dc3.mirbase21.mirnas.quantification.txt	ade17baa67b176bbbbc7f550e76ad1be	50558	validated
504a28e6-0555-4780-80f1-3d679eb90d3d	504a28e6-0555-4780-80f1-3d679eb90d3d/74f1bfd2-bd12-4e87-8d5a-22e0bc2d2adf.mirbase21.mirnas.quantification.txt	4990b33cf23d3be01079bb9f6b3b3e7c	50395	validated
50668602-a941-48a4-a1d0-2ab2d0629a82	50668602-a941-48a4-a1d0-2ab2d0629a82/96786309-3f49-42d4-a2a2-1ff26d217f31.mirbase21.mirnas.quantification.txt	0bc4da80803d960850f41033a9f070dc	50151	validated
51810953-b9b9-4a31-99c5-95080120c10c	51810953-b9b9-4a31-99c5-95080120c10c/ea604d58-4ece-46e0-bfdd-74591de6dd7d.mirbase21.mirnas.quantification.txt	79f0d133bb06aebc527955b602b493f8	50326	validated
51d5dd62-a7e8-4969-91bf-0ee9fe2b9259	51d5dd62-a7e8-4969-91bf-0ee9fe2b9259/0ceb247c-1732-48bb-a998-81bd91653c88.mirbase21.mirnas.quantification.txt	ee9b6180a2a602790d1a8a6a7f5497c2	50381	validated
5251eb63-9c86-4712-a6a2-24e60c3f419a	5251eb63-9c86-4712-a6a2-24e60c3f419a/96222406-35ab-434c-a4ac-042d3f877aaa.mirbase21.mirnas.quantification.txt	3bae93ed3feb15ce6948d642f63d76bb	50362	validated
526e7b60-7fb7-4e98-a5c6-4b2067ef62a2	526e7b60-7fb7-4e98-a5c6-4b2067ef62a2/3b93fabe-1e7c-4c52-8ec6-0eed62cc1278.mirbase21.mirnas.quantification.txt	ed2e088b8a63b46adf9a07eda73e7542	50477	validated
52f42dc4-9335-41a1-8583-58838ce3b37c	52f42dc4-9335-41a1-8583-58838ce3b37c/de243da5-d29c-4323-9280-16fb1960b414.mirbase21.mirnas.quantification.txt	500215e2df6430e433175e25f27ecd67	50390	validated
53162982-9bf4-47b7-ab8a-18b4cfee9286	53162982-9bf4-47b7-ab8a-18b4cfee9286/35220eb6-ebc9-4466-8ab0-d34b19c6ce20.mirbase21.mirnas.quantification.txt	67b2a99ccbb38afe228d02e1403a1afb	50421	validated
544cf9e8-c553-44d3-835b-5de58e270e3d	544cf9e8-c553-44d3-835b-5de58e270e3d/199e964a-98ee-4958-8cbd-7ef6de72ffae.mirbase21.mirnas.quantification.txt	418efbcef7d926c7f8ef1fe6ff406f05	50480	validated
54b75c89-9d12-4a55-b0ac-ecc8b8503834	54b75c89-9d12-4a55-b0ac-ecc8b8503834/ca990476-292f-40df-b3cc-c0d390a3ce81.mirbase21.mirnas.quantification.txt	aaca5b07c4ca7a0775b38978528fea6b	50280	validated
553bdfd3-2865-446a-8303-a5d400cce41c	553bdfd3-2865-446a-8303-a5d400cce41c/5801a134-103b-43af-88b0-b24581b5ad9b.mirbase21.mirnas.quantification.txt	3fc9a60b354634c54c1baa90f9628958	50467	validated
5591ca8b-22a4-45a9-9e9f-3eef1e50d284	5591ca8b-22a4-45a9-9e9f-3eef1e50d284/cc098cbe-62c6-4dbc-b446-baf8e2e31619.mirbase21.mirnas.quantification.txt	494b1b4dd6160bb5dc3edd194d248d3b	50263	validated
567f8d28-2174-41be-a0bd-05e0be4e4b9f	567f8d28-2174-41be-a0bd-05e0be4e4b9f/02434edc-7a19-4e31-867e-d241c49194f8.mirbase21.mirnas.quantification.txt	78faee3e05113d56c39ce5868628a271	50538	validated
56822ce2-f101-496d-847c-60e8d0269c68	56822ce2-f101-496d-847c-60e8d0269c68/f84f8336-ee80-4b77-b825-102c0f2e73c8.mirbase21.mirnas.quantification.txt	350f75c0c1bfeaed2b5d491a2643336c	50434	validated
56c7bee1-0109-4769-988a-81974666eb78	56c7bee1-0109-4769-988a-81974666eb78/1b953d70-ec0d-43c8-a277-49d0140481ae.mirbase21.mirnas.quantification.txt	b96fc333f625fb03713718eb2ccb1c25	50545	validated
57489319-edbf-4730-ae17-803c6efc92d8	57489319-edbf-4730-ae17-803c6efc92d8/4b6d8b7d-bd6e-4792-ac4a-9479ad46393c.mirbase21.mirnas.quantification.txt	963b755a09a5bd2c743d1ea4a43e94bf	50326	validated
58130e76-7fc9-487b-8c27-48f9393fe0d0	58130e76-7fc9-487b-8c27-48f9393fe0d0/3a58851b-e2fc-4ab8-9efe-fb7f0980b71a.mirbase21.mirnas.quantification.txt	a85152fccae79e5a3a098dcaa84c4707	50430	validated
5941133d-172c-479c-88a1-1f4dac529d56	5941133d-172c-479c-88a1-1f4dac529d56/f0a791ff-2f16-4359-bf6f-b4e0e636047e.mirbase21.mirnas.quantification.txt	b37d1737a37b7056ba3a679f357a498d	50486	validated
5a9a7d1e-22af-4ecc-a49c-b44d47a1abc3	5a9a7d1e-22af-4ecc-a49c-b44d47a1abc3/d8b4465e-6750-4101-9c25-d0486fabcb66.mirbase21.mirnas.quantification.txt	ec8fd33803bc85106960c448bd63a20f	50599	validated
5af92e5c-45da-49dd-8c6f-79a95d35e8d6	5af92e5c-45da-49dd-8c6f-79a95d35e8d6/6a84d162-c80d-451f-9a18-cc86c405cbce.mirbase21.mirnas.quantification.txt	ac5d122b18811c12b173b20e9cf3be36	50304	validated
5baa817c-68e5-4fe8-a216-cf3ce32f5eec	5baa817c-68e5-4fe8-a216-cf3ce32f5eec/f18bac0c-19ae-480a-9c49-d4c037e48654.mirbase21.mirnas.quantification.txt	33b8656de200951202caa4cd78c94e4d	50621	validated
5bb20744-c453-4aaa-8f68-861d8a94bde8	5bb20744-c453-4aaa-8f68-861d8a94bde8/8488e72c-7d24-4af4-98f2-740e3dcfdf37.mirbase21.mirnas.quantification.txt	6b0681e57afb968931780eac87fd3192	50336	validated
5df1b1fb-1ea4-44c3-92b2-f13bd75f8690	5df1b1fb-1ea4-44c3-92b2-f13bd75f8690/dc25b852-479e-4440-b3f1-6a1ad2781409.mirbase21.mirnas.quantification.txt	a42953de4c3cae784c68302b0f0b1933	50656	validated
5e0d6407-f368-4ebe-834b-775a6e9481ca	5e0d6407-f368-4ebe-834b-775a6e9481ca/52fa3fe2-a847-4dcd-acde-ded8f5c89a5a.mirbase21.mirnas.quantification.txt	840d6a6857baf8b0667ab71024d68bf0	50607	validated
5f9c9d5c-6866-4b55-bded-890e83aa25ea	5f9c9d5c-6866-4b55-bded-890e83aa25ea/da9587f2-2092-4b04-a03a-a068ec663bc7.mirbase21.mirnas.quantification.txt	0dcd94157b9a9d99057cf18dc20467c2	50508	validated
60847f33-8f07-4347-8352-90852913ec40	60847f33-8f07-4347-8352-90852913ec40/b8354fe7-a8b7-4dd0-b7bd-9985f65ad2b8.mirbase21.mirnas.quantification.txt	bccd408d3f33fa0e2a2a465776b417d8	50469	validated
60ccdcd4-4a28-44ee-bcd1-158ee06d3826	60ccdcd4-4a28-44ee-bcd1-158ee06d3826/62da43bf-7e4d-482b-ad0c-4e4680565470.mirbase21.mirnas.quantification.txt	efddca9bc263b815cb1538af6250005c	50410	validated
61cc4813-834e-4f1c-b12f-9d364b554abb	61cc4813-834e-4f1c-b12f-9d364b554abb/6668fb8f-2f51-4074-830d-b94d13942a69.mirbase21.mirnas.quantification.txt	4e7b514d405e6648d331028da7cafe08	50643	validated
6268c118-ea86-4217-8327-a4f050c7923a	6268c118-ea86-4217-8327-a4f050c7923a/be737d42-df0d-4cbd-ba76-8c1fc64214a3.mirbase21.mirnas.quantification.txt	1840c4f98cc71ed7995acf1a5c7607b6	50478	validated
63eef942-a162-4923-912c-23f22a9942df	63eef942-a162-4923-912c-23f22a9942df/e6888726-d98d-4271-9fe1-77e57bff0f75.mirbase21.mirnas.quantification.txt	99995d0087e9db890407cfc57b6f4619	50398	validated
64179e6e-10ca-4586-b233-d9a2e2250123	64179e6e-10ca-4586-b233-d9a2e2250123/229d886c-fed2-4eec-add7-2d98fb4f0cf0.mirbase21.mirnas.quantification.txt	7a6bc66966e1d26d43f40f11ae0c29d2	50636	validated
645df0de-296c-4466-bcd8-8d862b07a66f	645df0de-296c-4466-bcd8-8d862b07a66f/22656b6b-f60a-43d2-8577-7e37b82e4ff0.mirbase21.mirnas.quantification.txt	b849251c952170218ade463d7b36773a	50261	validated
64f6477c-adf2-4e6e-a9b1-9c8d62c6b887	64f6477c-adf2-4e6e-a9b1-9c8d62c6b887/f6dcb5a0-b4d9-4290-a449-70c093410830.mirbase21.mirnas.quantification.txt	91aa3af7578106409cb64cb876125974	50264	validated
6504ff2b-44c7-4343-a06c-38a8cfb2fc47	6504ff2b-44c7-4343-a06c-38a8cfb2fc47/01f1fbcb-9dec-4904-865e-a4feb797c0b4.mirbase21.mirnas.quantification.txt	00d36563a0287847ddbf4591c327772c	50458	validated
6655fa6c-6743-487a-9b19-5ecbb6b645d9	6655fa6c-6743-487a-9b19-5ecbb6b645d9/15ecc01e-4b79-414b-97db-f0b307b47b5f.mirbase21.mirnas.quantification.txt	d61ed7361ff3803d1c1b2ee2428dc413	50493	validated
6747f1dc-2af2-4936-9268-27bb67811d9d	6747f1dc-2af2-4936-9268-27bb67811d9d/d4a4116c-d7e1-4b55-b920-5e8c97afeb9c.mirbase21.mirnas.quantification.txt	2ce3089c5955298a3bb825e9cf5ade98	50230	validated
694170e1-42b6-4cdd-b48e-8747c120b00b	694170e1-42b6-4cdd-b48e-8747c120b00b/e523cdbc-f12c-4e5d-a3a8-9d2ff956be02.mirbase21.mirnas.quantification.txt	4ba37435502237768f660f795e42586c	50546	validated
6999a8bb-d348-4eda-a8b7-f0fdddbcf4d2	6999a8bb-d348-4eda-a8b7-f0fdddbcf4d2/fffa6e8d-615e-483c-99a0-4705ccde8dc6.mirbase21.mirnas.quantification.txt	434981d807989c43976c434ad9e669b8	50571	validated
69d040b4-c758-4a75-a6ec-7a1a9fbad51e	69d040b4-c758-4a75-a6ec-7a1a9fbad51e/e4e72893-660f-4fdb-96f0-cd8522710653.mirbase21.mirnas.quantification.txt	e1ff9a5ce858a4accbde72c8abf2dbae	50440	validated
6a751c20-d6ad-4681-86cb-5e75a0982cff	6a751c20-d6ad-4681-86cb-5e75a0982cff/c06cd2f6-4282-4d72-a21c-6c16ea4aadfe.mirbase21.mirnas.quantification.txt	40b0adabcd31cf28b547eef50c849bec	50546	validated
6a91b168-eb30-4e76-8a42-b77eeb2d693f	6a91b168-eb30-4e76-8a42-b77eeb2d693f/8ad5efbd-9ab5-43c5-8c53-520993c3ddb4.mirbase21.mirnas.quantification.txt	8486af61b76fd1dd49688626201a550f	50340	validated
6ace4f64-7941-46f6-9d81-add61eed7886	6ace4f64-7941-46f6-9d81-add61eed7886/d6d8731f-3956-4f88-ba96-b01bf2d37fd2.mirbase21.mirnas.quantification.txt	4115dedf7253b3acdcf919ac12e5b310	50490	validated
6adf91e2-23c3-416b-8acf-f6a4c0cc3dd3	6adf91e2-23c3-416b-8acf-f6a4c0cc3dd3/d7ec6f34-479a-4f8c-ad5d-731e915211ad.mirbase21.mirnas.quantification.txt	89f2266473900b5ab9f47e153c493c40	50264	validated
6ae4e664-8f5f-4399-98d8-6fe1e9ce7f00	6ae4e664-8f5f-4399-98d8-6fe1e9ce7f00/ec2574ce-2c1a-498c-b541-ab3ccf1ed877.mirbase21.mirnas.quantification.txt	7a5f3bde11baaab0797bedaffff4dfc5	50477	validated
6b59a345-c642-45ec-87f8-0fcf9c26ac3c	6b59a345-c642-45ec-87f8-0fcf9c26ac3c/b1181259-57ad-4925-9457-7947474f1225.mirbase21.mirnas.quantification.txt	1cca9389c302ff019a95249ca8659eb2	50505	validated
6b74d696-2433-4b2e-956d-636c89457819	6b74d696-2433-4b2e-956d-636c89457819/ca012a4e-c569-4a36-aec7-ac9ce0b88c4c.mirbase21.mirnas.quantification.txt	bb30b6563e42ca9dd211d9befaab1a3c	50250	validated
6cb61a11-fd58-46a6-a240-f3b247ba0bd7	6cb61a11-fd58-46a6-a240-f3b247ba0bd7/8fd6e17d-9993-46a5-8a92-80802de578db.mirbase21.mirnas.quantification.txt	3cf8f43affb63359c260b871195b419b	50253	validated
6cbf8bf4-8ead-4109-ae33-810fa4ed19ca	6cbf8bf4-8ead-4109-ae33-810fa4ed19ca/e13576f6-e346-47a2-99d1-bb45f27b5670.mirbase21.mirnas.quantification.txt	1ed19b0404419b9adc112df1f277ba38	50388	validated
6d11b6a7-e5a4-4edc-9b0f-1354fe3a7226	6d11b6a7-e5a4-4edc-9b0f-1354fe3a7226/18ec98a9-023f-4d3c-bce3-8d71503246d3.mirbase21.mirnas.quantification.txt	126128af255304ca12afabd6160d8525	50499	validated
6d691b14-cc3f-45e5-bdcb-316abf5b0bde	6d691b14-cc3f-45e5-bdcb-316abf5b0bde/42a89c1f-1b60-46c4-9b21-b9b82b1e64dc.mirbase21.mirnas.quantification.txt	3f64c1bb493c31d79782491331e54b2e	50465	validated
6d73f117-16ef-4525-9496-4eaf1246fee5	6d73f117-16ef-4525-9496-4eaf1246fee5/6c539762-7c97-43fd-a5e1-b074491c6674.mirbase21.mirnas.quantification.txt	df94299548f19af51dfaa6f2968a3d1e	50331	validated
6ddb80d8-ddf5-4f34-b79d-ddce6d17fad0	6ddb80d8-ddf5-4f34-b79d-ddce6d17fad0/c9c4a45c-3c7d-41a7-91a0-6e3a422d1c97.mirbase21.mirnas.quantification.txt	70cc253a7fe5851f4faab4478e214f07	50369	validated
6e3e0f91-2525-4fd7-84f4-172fb0ae8c57	6e3e0f91-2525-4fd7-84f4-172fb0ae8c57/bcc9235d-69fd-4b43-8f47-4443f081a76e.mirbase21.mirnas.quantification.txt	1804c7b8ed99606a49ef3ec6fed22ba1	50323	validated
6f2b8529-a110-42ac-baac-34ce5b8f450b	6f2b8529-a110-42ac-baac-34ce5b8f450b/e2c55eed-174c-4915-87a9-2ed385120478.mirbase21.mirnas.quantification.txt	66c0305ae6cd1c7efc09e539409d4ff3	50513	validated
70bdfc82-97c1-4d32-93f1-25c5fea414fb	70bdfc82-97c1-4d32-93f1-25c5fea414fb/873d2203-5ac9-41d6-8b11-85f532ce4e21.mirbase21.mirnas.quantification.txt	39e9210938e851ec86e67d3797a4fcce	50426	validated
70f122ba-867c-41f1-96de-ffb8a83ad60c	70f122ba-867c-41f1-96de-ffb8a83ad60c/84ce8589-e7e4-45d0-844b-f1383adf4b97.mirbase21.mirnas.quantification.txt	af6774efe2fb2e5aa505ae65752abfbd	50752	validated
716e303d-ab70-45bb-be9e-689036b05fe1	716e303d-ab70-45bb-be9e-689036b05fe1/0f78fad7-bea4-4a82-9ad1-3a8b3910bc55.mirbase21.mirnas.quantification.txt	5ad60edff0c439adc2c91d027ebcabd0	50481	validated
719a5217-dddb-4b21-ac12-20de24d7eb09	719a5217-dddb-4b21-ac12-20de24d7eb09/2366f383-3f56-4220-a6e9-d0b8c4ca733a.mirbase21.mirnas.quantification.txt	7b435efa500b95dc3c2938e0de71d92e	50275	validated
720c4400-bbb4-49b9-8290-a6d2db71c4a4	720c4400-bbb4-49b9-8290-a6d2db71c4a4/fc052c83-e386-4109-9651-3209c9214b90.mirbase21.mirnas.quantification.txt	e065f2cc173f57153ed653d34fb7cfa7	50322	validated
721e2e1e-f2c4-470d-9897-4d894ca14bb8	721e2e1e-f2c4-470d-9897-4d894ca14bb8/009b6379-c93b-48bc-91dd-854226f2b2cb.mirbase21.mirnas.quantification.txt	640db414276ed002eec946f9b25aa1d9	50476	validated
725f6b36-b925-4408-9df4-81f237e92138	725f6b36-b925-4408-9df4-81f237e92138/ee1c60e8-603e-43ec-b42d-788785532b57.mirbase21.mirnas.quantification.txt	ac7813cdd96987279007c3ac2258c237	50340	validated
7449c3c1-3dd7-45b0-894e-85364a0dd8ca	7449c3c1-3dd7-45b0-894e-85364a0dd8ca/f0ab4363-bab1-4424-8905-3d5916a0049e.mirbase21.mirnas.quantification.txt	b48df5ed3a20a99cdaee744e8b281363	50527	validated
74a1ac7a-6de9-4bb6-96aa-cd98a12cc959	74a1ac7a-6de9-4bb6-96aa-cd98a12cc959/9a167b57-0f06-41a4-a1d4-561aa3ac7566.mirbase21.mirnas.quantification.txt	3807fd3287b80c16f2a920efe33a9da8	50578	validated
75937c86-95b6-40a6-9ade-bb295227fe33	75937c86-95b6-40a6-9ade-bb295227fe33/d916d906-8cf5-4f71-a54f-31006294b73b.mirbase21.mirnas.quantification.txt	fd1b3e371675427b7293cdf8fe06fc26	50338	validated
7914d918-4b7e-4084-95ab-1035709054e2	7914d918-4b7e-4084-95ab-1035709054e2/e23ffe9d-a3e4-484e-976a-e24e44897598.mirbase21.mirnas.quantification.txt	2f9c697b3937fa98ce4d0b45df6813c8	50690	validated
